dimension 1 1 1 1
sizeof 4 4 4 4
array_size 64516 20808988 64512 20808988
2 0 0 0 0 4519
2 0 0 0 0 4523
2 0 0 0 0 4535
2 0 0 0 0 4546
2 0 0 0 0 4549
2 0 0 0 0 4551
2 0 0 0 0 4558
2 0 0 0 0 4560
2 0 0 0 0 4563
2 0 0 0 0 4564
2 0 0 0 0 4566
2 0 0 0 0 4570
2 0 0 0 0 4582
2 0 0 0 0 4583
2 0 0 0 0 4584
2 0 0 0 0 4588
2 0 0 0 0 4594
2 0 0 0 0 4598
2 0 0 0 0 4604
2 0 0 0 0 4612
2 0 0 0 0 4615
2 0 0 0 0 4625
2 0 0 0 0 4626
2 0 0 0 0 4638
2 0 0 0 0 4660
2 0 0 0 0 4684
2 0 0 0 0 4689
2 0 0 0 0 4697
2 0 0 0 0 4702
2 0 0 0 0 4707
2 0 0 0 0 4711
2 0 0 0 0 4715
2 0 0 0 0 4717
2 0 0 0 0 4721
2 0 0 0 0 4722
2 0 0 0 0 4735
2 0 0 0 0 4736
2 0 0 0 0 4742
2 0 0 0 0 4747
2 0 0 0 0 4755
2 0 0 0 0 4757
2 0 0 0 0 4778
2 0 0 0 0 4779
2 0 0 0 0 4780
2 0 0 0 0 4788
2 0 0 0 0 4790
2 0 0 0 0 4806
2 0 0 0 0 4810
2 0 0 0 0 4812
2 0 0 0 0 4826
2 0 0 0 0 4833
2 0 0 0 0 4834
2 0 0 0 0 4840
2 0 0 0 0 4862
2 0 0 0 0 4865
2 0 0 0 0 4887
2 0 0 0 0 4904
2 0 0 0 0 4914
2 0 0 0 0 4923
2 0 0 0 0 4926
2 0 0 0 0 4929
2 0 0 0 0 4933
2 0 0 0 0 4937
2 0 0 0 0 4938
2 0 0 0 0 4951
2 0 0 0 0 4962
2 0 0 0 0 4969
2 0 0 0 0 4976
2 0 0 0 0 4982
2 0 0 0 0 4993
2 0 0 0 0 4994
2 0 0 0 0 4995
2 0 0 0 0 4997
2 0 0 0 0 5002
2 0 0 0 0 5029
2 0 0 0 0 5034
2 0 0 0 0 5035
2 0 0 0 0 5036
2 0 0 0 0 5038
2 0 0 0 0 5040
2 0 0 0 0 5042
2 0 0 0 0 5046
2 0 0 0 0 5048
2 0 0 0 0 5057
2 0 0 0 0 5066
2 0 0 0 0 5068
2 0 0 0 0 5069
2 0 0 0 0 5079
2 0 0 0 0 5087
2 0 0 0 0 5091
2 0 0 0 0 5101
2 0 0 0 0 5123
2 0 0 0 0 5130
2 0 0 0 0 5131
2 0 0 0 0 5140
2 0 0 0 0 5141
2 0 0 0 0 5144
2 0 0 0 0 5145
2 0 0 0 0 5146
2 0 0 0 0 5153
2 0 0 0 0 5160
2 0 0 0 0 5161
2 0 0 0 0 5166
2 0 0 0 0 5167
2 0 0 0 0 5168
2 0 0 0 0 5169
2 0 0 0 0 5185
2 0 0 0 0 5199
2 0 0 0 0 5204
2 0 0 0 0 5212
2 0 0 0 0 5233
2 0 0 0 0 5236
2 0 0 0 0 5239
2 0 0 0 0 5240
2 0 0 0 0 5250
2 0 0 0 0 5251
2 0 0 0 0 5258
2 0 0 0 0 5260
2 0 0 0 0 5262
2 0 0 0 0 5268
2 0 0 0 0 5274
2 0 0 0 0 5277
2 0 0 0 0 5302
2 0 0 0 0 5307
2 0 0 0 0 5313
2 0 0 0 0 5320
2 0 0 0 0 5353
2 0 0 0 0 5355
2 0 0 0 0 5361
2 0 0 0 0 5368
2 0 0 0 0 5379
2 0 0 0 0 5390
2 0 0 0 0 5392
2 0 0 0 0 5401
2 0 0 0 0 5408
2 0 0 0 0 5410
2 0 0 0 0 5413
2 0 0 0 0 5416
2 0 0 0 0 5425
2 0 0 0 0 5427
2 0 0 0 0 5430
2 0 0 0 0 5433
2 0 0 0 0 5436
2 0 0 0 0 5442
2 0 0 0 0 5447
2 0 0 0 0 5460
2 0 0 0 0 5470
2 0 0 0 0 5472
2 0 0 0 0 5488
2 0 0 0 0 5494
2 0 0 0 0 5499
2 0 0 0 0 5522
2 0 0 0 0 5528
2 0 0 0 0 5538
2 0 0 0 0 5539
2 0 0 0 0 5541
2 0 0 0 0 5543
2 0 0 0 0 5552
2 0 0 0 0 5556
2 0 0 0 0 5560
2 0 0 0 0 5565
2 0 0 0 0 5577
2 0 0 0 0 5581
2 0 0 0 0 5586
2 0 0 0 0 5588
2 0 0 0 0 5589
2 0 0 0 0 5610
2 0 0 0 0 5624
2 0 0 0 0 5631
2 0 0 0 0 5635
2 0 0 0 0 5640
2 0 0 0 0 5651
2 0 0 0 0 5654
2 0 0 0 0 5657
2 0 0 0 0 5664
2 0 0 0 0 5672
2 0 0 0 0 5675
2 0 0 0 0 5676
2 0 0 0 0 5677
2 0 0 0 0 5679
2 0 0 0 0 5680
2 0 0 0 0 5681
2 0 0 0 0 5682
2 0 0 0 0 5685
2 0 0 0 0 5686
2 0 0 0 0 5688
2 0 0 0 0 5691
2 0 0 0 0 5702
2 0 0 0 0 5706
2 0 0 0 0 5716
2 0 0 0 0 5725
2 0 0 0 0 5728
2 0 0 0 0 5731
2 0 0 0 0 5736
2 0 0 0 0 5742
2 0 0 0 0 5780
2 0 0 0 0 5799
2 0 0 0 0 5805
2 0 0 0 0 5807
2 0 0 0 0 5809
2 0 0 0 0 5813
2 0 0 0 0 5818
2 0 0 0 0 5822
2 0 0 0 0 5834
2 0 0 0 0 5835
2 0 0 0 0 5840
2 0 0 0 0 5856
2 0 0 0 0 5866
2 0 0 0 0 5867
2 0 0 0 0 5868
2 0 0 0 0 5872
2 0 0 0 0 5873
2 0 0 0 0 5885
2 0 0 0 0 5886
2 0 0 0 0 5898
2 0 0 0 0 5907
2 0 0 0 0 5912
2 0 0 0 0 5922
2 0 0 0 0 5925
2 0 0 0 0 5947
2 0 0 0 0 5955
2 0 0 0 0 5959
2 0 0 0 0 5960
2 0 0 0 0 5965
2 0 0 0 0 5967
2 0 0 0 0 5972
2 0 0 0 0 5973
2 0 0 0 0 6006
2 0 0 0 0 6011
2 0 0 0 0 6018
2 0 0 0 0 6023
2 0 0 0 0 6025
2 0 0 0 0 6034
2 0 0 0 0 6039
2 0 0 0 0 6043
2 0 0 0 0 6059
2 0 0 0 0 6067
2 0 0 0 0 6068
2 0 0 0 0 6074
2 0 0 0 0 6079
2 0 0 0 0 6086
2 0 0 0 0 6092
2 0 0 0 0 6095
2 0 0 0 0 6099
2 0 0 0 0 6101
2 0 0 0 0 6103
2 0 0 0 0 6107
2 0 0 0 0 6117
2 0 0 0 0 6124
2 0 0 0 0 6125
2 0 0 0 0 6129
2 0 0 0 0 6134
2 0 0 0 0 6135
2 0 0 0 0 6146
2 0 0 0 0 6154
2 0 0 0 0 6155
2 0 0 0 0 6165
2 0 0 0 0 6167
2 0 0 0 0 6169
2 0 0 0 0 6174
2 0 0 0 0 6180
2 0 0 0 0 6184
2 0 0 0 0 6196
2 0 0 0 0 6207
2 0 0 0 0 6209
2 0 0 0 0 6210
2 0 0 0 0 6220
2 0 0 0 0 6223
2 0 0 0 0 6225
2 0 0 0 0 6231
2 0 0 0 0 6246
2 0 0 0 0 6249
2 0 0 0 0 6253
2 0 0 0 0 6262
2 0 0 0 0 6275
2 0 0 0 0 6285
2 0 0 0 0 6291
2 0 0 0 0 6294
2 0 0 0 0 6295
2 0 0 0 0 6302
2 0 0 0 0 6310
2 0 0 0 0 6311
2 0 0 0 0 6316
2 0 0 0 0 6324
2 0 0 0 0 6333
2 0 0 0 0 6350
2 0 0 0 0 6356
2 0 0 0 0 6361
2 0 0 0 0 6365
2 0 0 0 0 6392
2 0 0 0 0 6394
2 0 0 0 0 6396
2 0 0 0 0 6399
2 0 0 0 0 6410
2 0 0 0 0 6414
2 0 0 0 0 6423
2 0 0 0 0 6427
2 0 0 0 0 6428
2 0 0 0 0 6433
2 0 0 0 0 6439
2 0 0 0 0 6444
2 0 0 0 0 6447
2 0 0 0 0 6448
2 0 0 0 0 6450
2 0 0 0 0 6453
2 0 0 0 0 6454
2 0 0 0 0 6470
2 0 0 0 0 6473
2 0 0 0 0 6482
2 0 0 0 0 6483
2 0 0 0 0 6486
2 0 0 0 0 6488
2 0 0 0 0 6503
2 0 0 0 0 6507
2 0 0 0 0 6521
2 0 0 0 0 6527
2 0 0 0 0 6534
2 0 0 0 0 6540
2 0 0 0 0 6551
2 0 0 0 0 6553
2 0 0 0 0 6561
2 0 0 0 0 6564
2 0 0 0 0 6569
2 0 0 0 0 6576
2 0 0 0 0 6582
2 0 0 0 0 6588
2 0 0 0 0 6591
2 0 0 0 0 6592
2 0 0 0 0 6600
2 0 0 0 0 6601
2 0 0 0 0 6610
2 0 0 0 0 6631
2 0 0 0 0 6636
2 0 0 0 0 6637
2 0 0 0 0 6645
2 0 0 0 0 6648
2 0 0 0 0 6654
2 0 0 0 0 6671
2 0 0 0 0 6692
2 0 0 0 0 6695
2 0 0 0 0 6704
2 0 0 0 0 6706
2 0 0 0 0 6726
2 0 0 0 0 6731
2 0 0 0 0 6741
2 0 0 0 0 6746
2 0 0 0 0 6750
2 0 0 0 0 6774
2 0 0 0 0 6776
2 0 0 0 0 6783
2 0 0 0 0 6797
2 0 0 0 0 6799
2 0 0 0 0 6805
2 0 0 0 0 6815
2 0 0 0 0 6822
2 0 0 0 0 6824
2 0 0 0 0 6833
2 0 0 0 0 6839
2 0 0 0 0 6847
2 0 0 0 0 6852
2 0 0 0 0 6857
2 0 0 0 0 6870
2 0 0 0 0 6884
2 0 0 0 0 6887
2 0 0 0 0 6888
2 0 0 0 0 6899
2 0 0 0 0 6907
2 0 0 0 0 6910
2 0 0 0 0 6918
2 0 0 0 0 6934
2 0 0 0 0 6937
2 0 0 0 0 6938
2 0 0 0 0 6946
2 0 0 0 0 6950
2 0 0 0 0 6967
2 0 0 0 0 6970
2 0 0 0 0 6971
2 0 0 0 0 7012
2 0 0 0 0 7013
2 0 0 0 0 7015
2 0 0 0 0 7019
2 0 0 0 0 7024
2 0 0 0 0 7030
2 0 0 0 0 7038
2 0 0 0 0 7050
2 0 0 0 0 7052
2 0 0 0 0 7053
2 0 0 0 0 7057
2 0 0 0 0 7073
2 0 0 0 0 7080
2 0 0 0 0 7082
2 0 0 0 0 7091
2 0 0 0 0 7104
2 0 0 0 0 7108
2 0 0 0 0 7110
2 0 0 0 0 7119
2 0 0 0 0 7123
2 0 0 0 0 7125
2 0 0 0 0 7126
2 0 0 0 0 7127
2 0 0 0 0 7129
2 0 0 0 0 7145
2 0 0 0 0 7151
2 0 0 0 0 7155
2 0 0 0 0 7161
2 0 0 0 0 7175
2 0 0 0 0 7177
2 0 0 0 0 7188
2 0 0 0 0 7189
2 0 0 0 0 7199
2 0 0 0 0 7208
2 0 0 0 0 7209
2 0 0 0 0 7218
2 0 0 0 0 7220
2 0 0 0 0 7223
2 0 0 0 0 7226
2 0 0 0 0 7238
2 0 0 0 0 7251
2 0 0 0 0 7263
2 0 0 0 0 7268
2 0 0 0 0 7273
2 0 0 0 0 7282
2 0 0 0 0 7290
2 0 0 0 0 7296
2 0 0 0 0 7298
2 0 0 0 0 7309
2 0 0 0 0 7314
2 0 0 0 0 7321
2 0 0 0 0 7331
2 0 0 0 0 7335
2 0 0 0 0 7337
2 0 0 0 0 7349
2 0 0 0 0 7362
2 0 0 0 0 7376
2 0 0 0 0 7383
2 0 0 0 0 7387
2 0 0 0 0 7388
2 0 0 0 0 7390
2 0 0 0 0 7391
2 0 0 0 0 7409
2 0 0 0 0 7417
2 0 0 0 0 7425
2 0 0 0 0 7432
2 0 0 0 0 7433
2 0 0 0 0 7434
2 0 0 0 0 7439
2 0 0 0 0 7449
2 0 0 0 0 7458
2 0 0 0 0 7459
2 0 0 0 0 7461
2 0 0 0 0 7464
2 0 0 0 0 7465
2 0 0 0 0 7470
2 0 0 0 0 7473
2 0 0 0 0 7474
2 0 0 0 0 7481
2 0 0 0 0 7482
2 0 0 0 0 7488
2 0 0 0 0 7489
2 0 0 0 0 7493
2 0 0 0 0 7497
2 0 0 0 0 7500
2 0 0 0 0 7505
2 0 0 0 0 7507
2 0 0 0 0 7517
2 0 0 0 0 7521
2 0 0 0 0 7528
2 0 0 0 0 7536
2 0 0 0 0 7540
2 0 0 0 0 7541
2 0 0 0 0 7545
2 0 0 0 0 7584
2 0 0 0 0 7592
2 0 0 0 0 7594
2 0 0 0 0 7603
2 0 0 0 0 7607
2 0 0 0 0 7614
2 0 0 0 0 7619
2 0 0 0 0 7629
2 0 0 0 0 7632
2 0 0 0 0 7643
2 0 0 0 0 7644
2 0 0 0 0 7645
2 0 0 0 0 7649
2 0 0 0 0 7661
2 0 0 0 0 7664
2 0 0 0 0 7666
2 0 0 0 0 7671
2 0 0 0 0 7678
2 0 0 0 0 7680
2 0 0 0 0 7687
2 0 0 0 0 7701
2 0 0 0 0 7708
2 0 0 0 0 7711
2 0 0 0 0 7720
2 0 0 0 0 7734
2 0 0 0 0 7742
2 0 0 0 0 7748
2 0 0 0 0 7750
2 0 0 0 0 7754
2 0 0 0 0 7755
2 0 0 0 0 7778
2 0 0 0 0 7785
2 0 0 0 0 7790
2 0 0 0 0 7794
2 0 0 0 0 7817
2 0 0 0 0 7818
2 0 0 0 0 7819
2 0 0 0 0 7830
2 0 0 0 0 7833
2 0 0 0 0 7837
2 0 0 0 0 7854
2 0 0 0 0 7860
2 0 0 0 0 7865
2 0 0 0 0 7869
2 0 0 0 0 7881
2 0 0 0 0 7884
2 0 0 0 0 7894
2 0 0 0 0 7895
2 0 0 0 0 7908
2 0 0 0 0 7909
2 0 0 0 0 7911
2 0 0 0 0 7913
2 0 0 0 0 7921
2 0 0 0 0 7927
2 0 0 0 0 7933
2 0 0 0 0 7937
2 0 0 0 0 7940
2 0 0 0 0 7951
2 0 0 0 0 7983
2 0 0 0 0 7984
2 0 0 0 0 7993
2 0 0 0 0 7998
2 0 0 0 0 8002
2 0 0 0 0 8015
2 0 0 0 0 8017
2 0 0 0 0 8033
2 0 0 0 0 8041
2 0 0 0 0 8047
2 0 0 0 0 8066
2 0 0 0 0 8069
2 0 0 0 0 8072
2 0 0 0 0 8079
2 0 0 0 0 8080
2 0 0 0 0 8104
2 0 0 0 0 8105
2 0 0 0 0 8126
2 0 0 0 0 8131
2 0 0 0 0 8132
2 0 0 0 0 8136
2 0 0 0 0 8138
2 0 0 0 0 8143
2 0 0 0 0 8144
2 0 0 0 0 8157
2 0 0 0 0 8175
2 0 0 0 0 8204
2 0 0 0 0 8213
2 0 0 0 0 8214
2 0 0 0 0 8217
2 0 0 0 0 8219
2 0 0 0 0 8228
2 0 0 0 0 8239
2 0 0 0 0 8245
2 0 0 0 0 8250
2 0 0 0 0 8261
2 0 0 0 0 8262
2 0 0 0 0 8264
2 0 0 0 0 8280
2 0 0 0 0 8281
2 0 0 0 0 8285
2 0 0 0 0 8288
2 0 0 0 0 8290
2 0 0 0 0 8295
2 0 0 0 0 8296
2 0 0 0 0 8297
2 0 0 0 0 8313
2 0 0 0 0 8321
2 0 0 0 0 8322
2 0 0 0 0 8336
2 0 0 0 0 8341
2 0 0 0 0 8346
2 0 0 0 0 8360
2 0 0 0 0 8371
2 0 0 0 0 8398
2 0 0 0 0 8401
2 0 0 0 0 8404
2 0 0 0 0 8411
2 0 0 0 0 8413
2 0 0 0 0 8421
2 0 0 0 0 8422
2 0 0 0 0 8425
2 0 0 0 0 8428
2 0 0 0 0 8436
2 0 0 0 0 8438
2 0 0 0 0 8460
2 0 0 0 0 8464
2 0 0 0 0 8467
2 0 0 0 0 8469
2 0 0 0 0 8471
2 0 0 0 0 8478
2 0 0 0 0 8489
2 0 0 0 0 8493
2 0 0 0 0 8495
2 0 0 0 0 8496
2 0 0 0 0 8500
2 0 0 0 0 8509
2 0 0 0 0 8510
2 0 0 0 0 8519
2 0 0 0 0 8522
2 0 0 0 0 8525
2 0 0 0 0 8531
2 0 0 0 0 8548
2 0 0 0 0 8549
2 0 0 0 0 8552
2 0 0 0 0 8554
2 0 0 0 0 8559
2 0 0 0 0 8564
2 0 0 0 0 8570
2 0 0 0 0 8573
2 0 0 0 0 8574
2 0 0 0 0 8585
2 0 0 0 0 8586
2 0 0 0 0 8593
2 0 0 0 0 8594
2 0 0 0 0 8597
2 0 0 0 0 8607
2 0 0 0 0 8613
2 0 0 0 0 8620
2 0 0 0 0 8635
2 0 0 0 0 8639
2 0 0 0 0 8657
2 0 0 0 0 8658
2 0 0 0 0 8661
2 0 0 0 0 8662
2 0 0 0 0 8664
2 0 0 0 0 8665
2 0 0 0 0 8674
2 0 0 0 0 8678
2 0 0 0 0 8689
2 0 0 0 0 8690
2 0 0 0 0 8695
2 0 0 0 0 8698
2 0 0 0 0 8709
2 0 0 0 0 8714
2 0 0 0 0 8720
2 0 0 0 0 8721
2 0 0 0 0 8724
2 0 0 0 0 8735
2 0 0 0 0 8737
2 0 0 0 0 8746
2 0 0 0 0 8750
2 0 0 0 0 8751
2 0 0 0 0 8752
2 0 0 0 0 8756
2 0 0 0 0 8764
2 0 0 0 0 8774
2 0 0 0 0 8785
2 0 0 0 0 8792
2 0 0 0 0 8796
2 0 0 0 0 8809
2 0 0 0 0 8811
2 0 0 0 0 8826
2 0 0 0 0 8830
2 0 0 0 0 8844
2 0 0 0 0 8845
2 0 0 0 0 8852
2 0 0 0 0 8854
2 0 0 0 0 8864
2 0 0 0 0 8869
2 0 0 0 0 8870
2 0 0 0 0 8874
2 0 0 0 0 8879
2 0 0 0 0 8881
2 0 0 0 0 8901
2 0 0 0 0 8904
2 0 0 0 0 8915
2 0 0 0 0 8922
2 0 0 0 0 8923
2 0 0 0 0 8925
2 0 0 0 0 8926
2 0 0 0 0 8931
2 0 0 0 0 8939
2 0 0 0 0 8941
2 0 0 0 0 8944
2 0 0 0 0 8946
2 0 0 0 0 8956
2 0 0 0 0 8968
2 0 0 0 0 8972
2 0 0 0 0 8979
2 0 0 0 0 8981
2 0 0 0 0 8990
2 0 0 0 0 8993
2 0 0 0 0 9011
2 0 0 0 0 9016
2 0 0 0 0 9024
2 0 0 0 0 9031
2 0 0 0 0 9036
2 0 0 0 0 9037
2 0 0 0 0 9039
2 0 0 0 0 9043
2 0 0 0 0 9045
2 0 0 0 0 9054
2 0 0 0 0 9074
2 0 0 0 0 9077
2 0 0 0 0 9092
2 0 0 0 0 9098
2 0 0 0 0 9103
2 0 0 0 0 9121
2 0 0 0 0 9128
2 0 0 0 0 9139
2 0 0 0 0 9142
2 0 0 0 0 9145
2 0 0 0 0 9152
2 0 0 0 0 9155
2 0 0 0 0 9160
2 0 0 0 0 9161
2 0 0 0 0 9167
2 0 0 0 0 9169
2 0 0 0 0 9194
2 0 0 0 0 9216
2 0 0 0 0 9221
2 0 0 0 0 9225
2 0 0 0 0 9236
2 0 0 0 0 9238
2 0 0 0 0 9240
2 0 0 0 0 9246
2 0 0 0 0 9257
2 0 0 0 0 9258
2 0 0 0 0 9260
2 0 0 0 0 9265
2 0 0 0 0 9273
2 0 0 0 0 9279
2 0 0 0 0 9282
2 0 0 0 0 9290
2 0 0 0 0 9299
2 0 0 0 0 9303
2 0 0 0 0 9311
2 0 0 0 0 9316
2 0 0 0 0 9326
2 0 0 0 0 9329
2 0 0 0 0 9330
2 0 0 0 0 9335
2 0 0 0 0 9338
2 0 0 0 0 9342
2 0 0 0 0 9348
2 0 0 0 0 9355
2 0 0 0 0 9359
2 0 0 0 0 9360
2 0 0 0 0 9369
2 0 0 0 0 9371
2 0 0 0 0 9383
2 0 0 0 0 9391
2 0 0 0 0 9401
2 0 0 0 0 9403
2 0 0 0 0 9409
2 0 0 0 0 9410
2 0 0 0 0 9411
2 0 0 0 0 9420
2 0 0 0 0 9422
2 0 0 0 0 9424
2 0 0 0 0 9428
2 0 0 0 0 9431
2 0 0 0 0 9432
2 0 0 0 0 9440
2 0 0 0 0 9443
2 0 0 0 0 9447
2 0 0 0 0 9449
2 0 0 0 0 9450
2 0 0 0 0 9456
2 0 0 0 0 9460
2 0 0 0 0 9462
2 0 0 0 0 9484
2 0 0 0 0 9497
2 0 0 0 0 9498
2 0 0 0 0 9500
2 0 0 0 0 9503
2 0 0 0 0 9510
2 0 0 0 0 9513
2 0 0 0 0 9520
2 0 0 0 0 9521
2 0 0 0 0 9535
2 0 0 0 0 9541
2 0 0 0 0 9548
2 0 0 0 0 9559
2 0 0 0 0 9564
2 0 0 0 0 9586
2 0 0 0 0 9588
2 0 0 0 0 9589
2 0 0 0 0 9590
2 0 0 0 0 9592
2 0 0 0 0 9595
2 0 0 0 0 9596
2 0 0 0 0 9598
2 0 0 0 0 9603
2 0 0 0 0 9608
2 0 0 0 0 9622
2 0 0 0 0 9623
2 0 0 0 0 9646
2 0 0 0 0 9658
2 0 0 0 0 9661
2 0 0 0 0 9662
2 0 0 0 0 9663
2 0 0 0 0 9664
2 0 0 0 0 9677
2 0 0 0 0 9682
2 0 0 0 0 9689
2 0 0 0 0 9690
2 0 0 0 0 9698
2 0 0 0 0 9708
2 0 0 0 0 9715
2 0 0 0 0 9733
2 0 0 0 0 9736
2 0 0 0 0 9755
2 0 0 0 0 9771
2 0 0 0 0 9778
2 0 0 0 0 9836
2 0 0 0 0 9842
2 0 0 0 0 9857
2 0 0 0 0 9860
2 0 0 0 0 9865
2 0 0 0 0 9874
2 0 0 0 0 9875
2 0 0 0 0 9915
2 0 0 0 0 9927
2 0 0 0 0 9946
2 0 0 0 0 9949
2 0 0 0 0 9955
2 0 0 0 0 9959
2 0 0 0 0 9963
2 0 0 0 0 9964
2 0 0 0 0 9967
2 0 0 0 0 9971
2 0 0 0 0 9974
2 0 0 0 0 9976
2 0 0 0 0 9993
2 0 0 0 0 9999
2 0 0 0 0 10009
2 0 0 0 0 10013
2 0 0 0 0 10028
2 0 0 0 0 10044
2 0 0 0 0 10045
2 0 0 0 0 10046
2 0 0 0 0 10048
2 0 0 0 0 10050
2 0 0 0 0 10053
2 0 0 0 0 10068
2 0 0 0 0 10071
2 0 0 0 0 10078
2 0 0 0 0 10081
2 0 0 0 0 10084
2 0 0 0 0 10093
2 0 0 0 0 10095
2 0 0 0 0 10098
2 0 0 0 0 10099
2 0 0 0 0 10105
2 0 0 0 0 10125
2 0 0 0 0 10144
2 0 0 0 0 10153
2 0 0 0 0 10155
2 0 0 0 0 10186
2 0 0 0 0 10188
2 0 0 0 0 10196
2 0 0 0 0 10208
2 0 0 0 0 10215
2 0 0 0 0 10220
2 0 0 0 0 10225
2 0 0 0 0 10226
2 0 0 0 0 10228
2 0 0 0 0 10231
2 0 0 0 0 10235
2 0 0 0 0 10261
2 0 0 0 0 10276
2 0 0 0 0 10278
2 0 0 0 0 10280
2 0 0 0 0 10305
2 0 0 0 0 10307
2 0 0 0 0 10312
2 0 0 0 0 10315
2 0 0 0 0 10316
2 0 0 0 0 10321
2 0 0 0 0 10328
2 0 0 0 0 10329
2 0 0 0 0 10334
2 0 0 0 0 10335
2 0 0 0 0 10337
2 0 0 0 0 10346
2 0 0 0 0 10377
2 0 0 0 0 10384
2 0 0 0 0 10388
2 0 0 0 0 10399
2 0 0 0 0 10400
2 0 0 0 0 10402
2 0 0 0 0 10404
2 0 0 0 0 10405
2 0 0 0 0 10408
2 0 0 0 0 10422
2 0 0 0 0 10434
2 0 0 0 0 10442
2 0 0 0 0 10445
2 0 0 0 0 10457
2 0 0 0 0 10458
2 0 0 0 0 10464
2 0 0 0 0 10465
2 0 0 0 0 10481
2 0 0 0 0 10506
2 0 0 0 0 10509
2 0 0 0 0 10511
2 0 0 0 0 10518
2 0 0 0 0 10527
2 0 0 0 0 10529
2 0 0 0 0 10538
2 0 0 0 0 10540
2 0 0 0 0 10547
2 0 0 0 0 10552
2 0 0 0 0 10560
2 0 0 0 0 10562
2 0 0 0 0 10574
2 0 0 0 0 10598
2 0 0 0 0 10606
2 0 0 0 0 10609
2 0 0 0 0 10620
2 0 0 0 0 10630
2 0 0 0 0 10641
2 0 0 0 0 10645
2 0 0 0 0 10648
2 0 0 0 0 10650
2 0 0 0 0 10651
2 0 0 0 0 10655
2 0 0 0 0 10672
2 0 0 0 0 10673
2 0 0 0 0 10680
2 0 0 0 0 10689
2 0 0 0 0 10691
2 0 0 0 0 10692
2 0 0 0 0 10696
2 0 0 0 0 10711
2 0 0 0 0 10714
2 0 0 0 0 10717
2 0 0 0 0 10731
2 0 0 0 0 10733
2 0 0 0 0 10734
2 0 0 0 0 10752
2 0 0 0 0 10777
2 0 0 0 0 10782
2 0 0 0 0 10784
2 0 0 0 0 10790
2 0 0 0 0 10793
2 0 0 0 0 10795
2 0 0 0 0 10797
2 0 0 0 0 10798
2 0 0 0 0 10815
2 0 0 0 0 10818
2 0 0 0 0 10823
2 0 0 0 0 10829
2 0 0 0 0 10839
2 0 0 0 0 10840
2 0 0 0 0 10844
2 0 0 0 0 10856
2 0 0 0 0 10861
2 0 0 0 0 10892
2 0 0 0 0 10898
2 0 0 0 0 10899
2 0 0 0 0 10904
2 0 0 0 0 10910
2 0 0 0 0 10919
2 0 0 0 0 10934
2 0 0 0 0 10935
2 0 0 0 0 10943
2 0 0 0 0 10951
2 0 0 0 0 10972
2 0 0 0 0 10974
2 0 0 0 0 10978
2 0 0 0 0 10979
2 0 0 0 0 11010
2 0 0 0 0 11012
2 0 0 0 0 11028
2 0 0 0 0 11031
2 0 0 0 0 11033
2 0 0 0 0 11039
2 0 0 0 0 11042
2 0 0 0 0 11044
2 0 0 0 0 11046
2 0 0 0 0 11106
2 0 0 0 0 11116
2 0 0 0 0 11117
2 0 0 0 0 11122
2 0 0 0 0 11126
2 0 0 0 0 11151
2 0 0 0 0 11154
2 0 0 0 0 11166
2 0 0 0 0 11168
2 0 0 0 0 11179
2 0 0 0 0 11187
2 0 0 0 0 11189
2 0 0 0 0 11208
2 0 0 0 0 11216
2 0 0 0 0 11225
2 0 0 0 0 11231
2 0 0 0 0 11236
2 0 0 0 0 11237
2 0 0 0 0 11243
2 0 0 0 0 11244
2 0 0 0 0 11251
2 0 0 0 0 11253
2 0 0 0 0 11270
2 0 0 0 0 11272
2 0 0 0 0 11274
2 0 0 0 0 11277
2 0 0 0 0 11280
2 0 0 0 0 11282
2 0 0 0 0 11283
2 0 0 0 0 11297
2 0 0 0 0 11306
2 0 0 0 0 11308
2 0 0 0 0 11317
2 0 0 0 0 11321
2 0 0 0 0 11347
2 0 0 0 0 11348
2 0 0 0 0 11360
2 0 0 0 0 11363
2 0 0 0 0 11366
2 0 0 0 0 11371
2 0 0 0 0 11389
2 0 0 0 0 11396
2 0 0 0 0 11407
2 0 0 0 0 11410
2 0 0 0 0 11411
2 0 0 0 0 11414
2 0 0 0 0 11425
2 0 0 0 0 11465
2 0 0 0 0 11467
2 0 0 0 0 11471
2 0 0 0 0 11479
2 0 0 0 0 11490
2 0 0 0 0 11505
2 0 0 0 0 11512
2 0 0 0 0 11520
2 0 0 0 0 11521
2 0 0 0 0 11522
2 0 0 0 0 11524
2 0 0 0 0 11528
2 0 0 0 0 11537
2 0 0 0 0 11542
2 0 0 0 0 11544
2 0 0 0 0 11546
2 0 0 0 0 11548
2 0 0 0 0 11553
2 0 0 0 0 11569
2 0 0 0 0 11573
2 0 0 0 0 11581
2 0 0 0 0 11583
2 0 0 0 0 11592
2 0 0 0 0 11596
2 0 0 0 0 11597
2 0 0 0 0 11603
2 0 0 0 0 11617
2 0 0 0 0 11635
2 0 0 0 0 11638
2 0 0 0 0 11639
2 0 0 0 0 11641
2 0 0 0 0 11645
2 0 0 0 0 11655
2 0 0 0 0 11663
2 0 0 0 0 11671
2 0 0 0 0 11673
2 0 0 0 0 11677
2 0 0 0 0 11691
2 0 0 0 0 11698
2 0 0 0 0 11712
2 0 0 0 0 11724
2 0 0 0 0 11728
2 0 0 0 0 11729
2 0 0 0 0 11730
